Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022/9/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.82219154,39.87443109,40.28247053,40.80749463,41.13920139,41.17843597,41.36751946,41.21345975,40.87759576,40.58085584,40.40722181,40.42485299,40.40436644,40.34163914,40.17146595,39.84130716,39.28475934,38.61336383,37.81882863,36.91578799,35.93552009,34.78896604,33.68972365,32.62918856,31.62933546,30.73623671,30.13656329,29.66209407,29.29425946,28.95946889,28.58971685,28.55295159,28.20645666,27.71299209,27.29242309,27.0321656,26.31806172,26.00241299,25.83921003,25.48051586,24.78872081,24.21450525,23.27958761,22.15075383,21.12442601,20.35344954,19.72080998,19.30179151,19.05466487,18.86203814,18.65995728,18.50984628,18.36966372,18.24008942,18.13436185,18.05383606,17.99461609,17.9373611,17.87700275,17.80450834,17.71181539,17.59540056
China,CHN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,39.82955159,39.88813169,40.28076652,40.77567458,41.07735367,41.0968338,41.28999834,41.15497519,40.84830706,40.57912209,40.42329154,40.45410794,40.42997729,40.35434977,40.17437914,39.84320615,39.27120459,38.60192908,37.81706372,36.91671357,35.9260745,34.76990246,33.64681731,32.55494178,31.52750424,30.61563636,29.99985689,29.51458794,29.13907872,28.79428543,28.40891297,28.34394508,27.96401691,27.43317468,26.97480124,26.67869037,25.91644981,25.56104897,25.36261053,24.96730824,24.23521588,23.63247381,22.66177362,21.49428648,20.43354016,19.63566296,18.97370072,18.532504,18.26931587,18.06393047,17.85123138,17.68680249,17.53882998,17.40609333,17.29995284,17.22108013,17.17214047,17.12415761,17.0744917,17.01740124,16.94593717,16.85265561
China,CHN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,42.433,42.767,43.473,44.596,46.116,47.956,49.992,52.062,54.022,55.794,57.331,58.635,59.77,60.791,61.709,62.532,63.265,63.912,64.481,64.982,65.426,65.823,66.175,66.486,66.761,66.995,67.178,67.306,67.384,67.425,67.446,67.468,67.511,67.592,67.724,67.916,68.173,68.483,68.831,69.207,69.595,69.981,70.351,70.697,71.013,71.297,71.551,71.788,72.017,72.244,72.476,72.72,72.976,73.242,73.517,73.793,74.061,74.315,74.549,74.761,74.953,
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,,,,,,,,,,83.4,79.7,76,72.5,68.9,65.3,61.6,58.1,54.8,51.7,49.1,46.9,45.1,43.6,42.6,42.1,41.8,41.9,42.1,42.4,42.7,42.7,42.4,41.8,40.9,39.7,38.4,36.9,35.4,33.7,31.9,29.9,27.8,25.6,23.4,21.4,19.4,17.7,16.2,14.8,13.6,12.5,11.5,10.6,9.8,9,8.3,7.6,7,6.4,5.9,5.5,
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,25.43,14.24,10.02,10.04,11.5,9.5,8.83,8.43,8.21,8.03,7.6,7.32,7.61,7.04,7.34,7.32,7.25,6.87,6.25,6.21,6.34,6.36,6.6,6.9,6.82,6.78,6.86,6.72,6.64,6.54,6.67,6.7,6.64,6.64,6.49,6.57,6.56,6.51,6.5,6.46,6.45,6.43,6.41,6.4,6.42,6.51,6.81,6.93,7.06,7.08,7.11,7.14,7.13,7.13,7.12,7.07,7.04,7.06,7.08,7.09,7.07,
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.0544,66.6162,65.178,62.4794,59.7808,57.0822,54.3836,51.685,47.3522,43.0194,38.6866,34.3538,30.021,27.4542,24.8874,22.3206,19.7538,17.187,17.4096,17.6322,17.8548,18.0774,18.3,19.9864,21.6728,23.3592,25.0456,26.732,24.5392,22.3464,20.1536,17.9608,15.768,14.9452,14.1224,13.2996,12.4768,11.654,11.073,10.492,9.911,9.33,8.749,8.4572,8.1654,7.8736,7.5818,7.29,7.3074,7.3248,7.3422,7.3596,7.377,7.4286,7.4802,7.5318,7.5834,7.635,7.643,7.651,7.659,
China,CHN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,1200000,1330000,1326810,74000,70000,65000,66000,70000,75000,,,,,,,,24,24,104,24,24,124,154,24,265,413,1426,2011,82576,111507,113908,104691,105806,106731,109396,111950,110967,117403,132099,132390,134708,124086,140584,149087,175169,180546,184601,190369,193449,195121,210793,212911,207768,207716,212039,212863,175361,170200
China,CHN,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.625,2.625,2.979000092,3.211999893,3.322999954,3.45600009,3.576999903,3.588999987,3.599999905,3.611000061,4.208000183,4.693999767,5.068999767,4.968999863,5,4.900000095,4.809999943,5.073999882,5.217000008,5.005000114,5.027999878,5.051000118,5.073999882,5.097000122,5.119999886,5.011000156,4.913000107,4.736999989,5.004000187,5.531000137,5.261000156
China,CHN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,1.078,1.057,1.051,1.052,1.043,1.033,0.084,,0.668,0.676,0.698,0.725,0.702,0.703,0.83,0.81,0.831,,,,,,,,,,
China,CHN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,65,70,75,79,84,91,92,95,99,99,99,99,99,99,99,99,99,99,99,99,99
China,CHN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47577364,80.81648861,81.7952859,82.74878351,83.67586753,84.57435729,85.43458456,86.26131924,87.06001859,87.82894559,88.56889093,89.26848693,89.93455887,90.57190917,91.1813536,91.76264123,92.31599823,92.84090791,93.33588436,93.81326727,94.26111059,
China,CHN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,29.6,29.4,29.1,28.5,27.7,26.7,25.6,24.5,23.5,22.4,21.4,19.9,18.4,16.9,15.3,13.9,12.5,11.3,10.2,9.2,8.4,7.6,7,6.4,5.8,5.3,4.9,4.5,4.1,3.7,3.5,
China,CHN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,,,,,,120.7,114.8,109.2,103.6,98.1,92.6,87,81.7,76.7,72.2,68.2,64.8,62,59.7,58,56.9,56.3,56,56,56.1,56.1,55.9,55.4,54.4,53.1,51.4,49.7,47.6,45.6,43.4,41.1,38.6,36,33.2,30.5,27.9,25.5,23.3,21.4,19.6,18.1,16.8,15.5,14.4,13.3,12.3,11.4,10.5,9.7,9,8.4,7.8,
China,CHN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,25.1,25.6,26,26.9,27.3,27.5,27.8,28,28.2,28.3,28.5,28.6,28.8,28.9,28.9,29.1,29.1,29.2,29.2,29.2,29.3,29.4,29.6,29.8,30,30.1,30.1,30.2,30.3,30.3,30.4
China,CHN,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.2,3.9,3.7,3.5,3.3,3.1,2.9,2.7,2.6,2.4,2.3,2.1,2,1.9,1.8,1.7,1.6,1.7,1.4,1.3,1.3,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,
China,CHN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.505147821,,,,,,,,,,8.454683221,,,,,7.525894765,,,,6.817212942,,
China,CHN,Number of deaths ages 15-19 years,SH.DTH.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128353,118476,108652,99140,90577,83427,78111,73535,70005,67760,66832,66629,67637,68604,68059,65172,60660,54591,47951,41976,37343,33803,31295,29573,28136,26762,25608,24402,23291,22260,21443,
China,CHN,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,,,,,6.32,,,,,11.04,,,,,11.09,,,10.92,,,
China,CHN,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,56.875,59.375,59.375,59.375,59.375,59.375,59.375,62.5,62.5,62.5,62.5,62.5,62.5,62.5,65,65,70,70,72.5,72.5,69.375,69.375,69.375,69.375,75.625,75.625,75.625,75.625,75.625,75.625,75.625,75.625,75.625,75.625
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,1.388739944,1.604760051,1.650820017,1.761150002,1.708500028,1.816570044,1.749539971,1.958840013,2.14805007,1.911900043,1.948809981,2.034480095,2.076920033,1.998630047,2.008140087,2.061549902,1.804250002,1.764179945,,,,1.65455997,1.657850027,1.985710025,1.841920018,1.853389978,,1.844329953,1.888039947,,,,,,2.390000105,2.440000057,2.700000048,3.630000114,3.75,3.75,3.52196002,4.077429771,3.852509975,3.726639986,3.82487011,3.79362011,3.667449951,3.542490005,3.539999962,3.569999933,
China,CHN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,38.80972,37.06206,36.90084,35.28189,34.80442,34.82925,35.01005,35.56861,36.5595,,,,38.10646,40.20054,36.08304,28.34763,38.49465,,32.23013,37.41242,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.52424622,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,,21.59345055,21.25996017,24.39459991,24.68922997,26.76029015,25.39974976,26.22171974,,,,,,,31.85449028,,,,,,,30.19425964,,,,,,,45.37298965,45.37290955,44.39897156,43.57641983,42.51567078,41.61074066,42.50775146,43.14435959,44.41989136,44.65953827,45.1257782,,,,,,,,,,
China,CHN,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,0.79125,,,1.48814,2.25756,2.89743,3.21721,3.37327,3.35311,4.15178,4.40629,5.90136,,,,7.33916,8.57496,8.15753,,,,,,,8.62926,,,11.41202,11.76455,12.63359,14.07175,15.96658,17.86136,20.45389,22.47211,14.67141,17.53158,17.14973,16.73773,19.61024,19.94105,19.48791,,,,,,,,,,
China,CHN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378679991,,,,,,,,,,,
China,CHN,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.997649908,,,,,,,,,,,
China,CHN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,24.45764923,24.55228996,24.83633041,25.31250954,26.15612984,26.26505089,27.74366951,28.12675095,28.41641998,28.81336021,29.38027,30.37054062,31.08633041,31.80392075,32.56901169,33.18214035,33.80054855,34.9253006,36.45386887,,,40.73460007,42.64305115,42.62136078,43.3655014,,,44.9901619,45.08337021,,47.43273163,48.36898041,48.97826004,49.61936951,50.28461838,51.03467941,51.90579987,52.66289902,53.62427902,54.71240997,55.70018005,56.40227127,
China,CHN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.73277,69.39356,71.80501,76.83837,75.36194,79.78688,88.35925,88.44244,,,,,,,,,,,,99.35749,,,,,,,,,,,,,
China,CHN,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,45.52109146,47.53810883,46.18072891,42.38727951,36.03203964,31.41473007,26.36507034,24.23450089,23.96143913,25.36374092,26.63916969,29.11325073,30.53877068,30.9659996,31.01692009,33.29716873,36.58657074,39.49781036,42.16801834,46.24686813,51.07297897,53.68384933,,,,57.99494171,,60.2562294,,,70.96914673,76.76522064,82.26368713,86.60894012,88.01268005,,,,,,,,,,,
China,CHN,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.20779,14.52137,,,16.06467,19.90202,19.90201,16.67206,,,18.41153,16.3188,16.19805,16.05899,16.19732,16.05266,15.33779,17.50026,16.52553,15.63285,15.08454,14.67719,14.49161,,,
China,CHN,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,20214900,26418500,31276100,35824400,34464300,36503600,44661100,58365800,67799000,65482500,59049600,55080800,48596000,45285000,43977300,45541500,47059600,48899300,49481100,47615200,45541200,45859600,46835000,47708000,47391100,49816643,53709790,57396761,,64683886,69160881,,,84326729,,,85888817,84602299,82541838,80614978,78798728,77152865,75307817,73184068,69457941,68571877,67386565,67415104,68394471,,,
China,CHN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,6.647880077,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31599998,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,1.478629947,,,,,,,,,,,,,,,,,,5.40474987,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,14.16637039,,,,,,,,,,,,,,,,,,43.377491,,,,,,,,,,58.65145874,,,,,,,,,,,
China,CHN,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
China,CHN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13819027,,7.557919979,,6.172709942,6.846859932,7.758890152,9.106940269,10.4469099,11.32021999,11.62940025,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.86181,,92.44208,,93.82729,93.15314,92.24111,90.89306,89.55309,88.67978,88.3706,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38424,1.79433,,,,,,,,,0.29661,0.27134,0.31232,0.30761,0.30328,0.27998,0.19447,0.1684,0.08758,0.02053,0.01434,0.0149,0.00905,,,
China,CHN,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05422211,93.74169922,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3.570770025,3.83716011,4.235859871,4.636320114,4.978059769,5.392010212,5.704470158,6.04681015,6.609409809,7.025390148,7.269859791,7.539090157,7.992030144,8.47976017,8.893179893,
China,CHN,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.77472,80.36587,81.4031,82.37967,,,
China,CHN,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.86181,,92.44208,,93.82729,93.15314,92.24111,90.89306,89.55309,88.67978,88.3706,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12923,93.12264,,,,,107.83846,110.63167,,,95.59041,99.97687,101.49513,100.96838,99.81012,103.11318,,104.43849,102.26367,98.88078,102.60545,103.20738,103.25703,,,
China,CHN,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,,,,,,,,,28.86952,29.14729,27.37778,28.53388,29.00278,29.29086,29.01038,28.37115,27.97091,27.98316,27.24542,26.59745,25.68556,25.38248,25.03049,25.24791,24.86643,24.35071,23.62223,22.78694,22.31881,21.93084,21.98751,22.07777,22.37416,22.85133,23.29628,23.73693,24.15677,,,22.20572,,,,,18.25192,17.68203,17.55452,17.21563,16.84376,16.78841,16.84872,16.85343,16.23079,16.29441,16.54936,16.59383,16.42675,,,
China,CHN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,,,,,,,,,,,,,,,,,,55.526371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.10134125,92.87107086,,,,,,,,,91.82227325,93.6427536,99.71634674,98.85392761,,,,,,,,,,,,
China,CHN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,,,,,2.254820108,2.407949924,5.672969818,12.97702026,8.594940186,7.853970051,9.103899956,12.40631962,11.99475002,13.40050983,14.49168015,16.89035034,19.47879028,21.02293015,22.43302917,21.92033005,20.91724014,21.48073006,22.68738937,23.49319077,23.62886047,24.58620071,25.96795082,27.4684391,40.81071091,44.90832138,44.85821915,44.7024498,40.05329895,39.19935989,,,42.55636978,44.7893219,47.0922699,50.15158081,53.66677856,59.92232895,68.35070038,72.77945709,76.0712738,78.65605164,82.36118317,84.79782104,88.09340668,89.11855316,90.48982239,
China,CHN,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,,,,,,,0.683080018,0.71517998,0.75278002,0.74357003,0.719389975,0.679610014,0.665149987,0.671490014,0.679870009,0.696460009,0.694779992,0.727090001,0.733410001,0.742990017,0.736810029,0.750880003,0.773620009,0.787810028,0.830609977,0.852919996,0.874159992,0.879559994,,,,0.934689999,,0.942939997,,,0.990369976,0.999440014,1.012920022,1.026039958,0.996550024,,,,,,,,,,,
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,65.50508881,,,,,,,,77.78505707,,,,,,,,,,90.92021179,,,,,,,,,,95.1244812,,,,,,,,96.84088898,,,
China,CHN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,95.20854187,,,,,,,,96.97692871,,,,,,,,,,99.19846344,,,,,,,,,,99.68962097,,,,,,,,99.78379059,,,
China,CHN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79107383,,,,,,,,
China,CHN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8654455,,,,,,,,
China,CHN,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27777577,,,,,,,,
China,CHN,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.03974478,,,,,,,,
China,CHN,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05300071,,,,,,,,
China,CHN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323903048,0.304638289,0.290375034,0.259465123,0.285176721,0.327679907,0.344230548,0.344877672,0.338405747,0.329520068,0.328862778,0.328252107,0.325164706,0.327172251,0.34077783,0.346771654,0.359286149,0.395072639,0.457472251,0.461395026,0.491686815,0.545456582,0.564131604,0.591311016,0.61185172,0.621549138,0.600321656,0.619016865,0.639237911,0.609162744,0.605532557,0.649300917
China,CHN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,,,,,,,,,,,,,,,,,,,,,,-210000000,711580000,2287860600,3569618000,2469764700,-79414400,-800251500,-599258100,862207900,5046276000,4471572000,1367620800,-7398408000,-8928973200,-98324674000,-1.03404E+11,-91218223600,-1.37795E+11,-1.19789E+11,-1.21407E+11,-1.58697E+11,-1.23701E+11,-84578429300,-42473313500,-1.31999E+11,-41002036000,61169329800,1.98491E+11,-58286057600,-1.76515E+11,-4.54739E+11,-1.25095E+11,-4.82202E+11,81704737100,-3.287E+11,-3.70101E+11,-1.09025E+11,-4.03768E+11,-2.764E+11,-7.2037E+11,-1.01517E+12
